claim_id,claim_family_id,claim_level,claim_type,dataset,cohort,feature_space,feature_family,pipeline,atlas,target,covariates,n_samples,n_features,roi,hemisphere,roi_group,anatomical_group,network,network_7_like,lobe,direction,evidence_metric,evidence_value,coefficient,t_value,p_value,q_value,claim_text,short_claim_text,criteria_passed,status,n_evaluation_pairs,best_overall_label,worst_overall_label,any_stable_and_transferable,any_fragile,max_evidence_spearman,median_evidence_spearman,min_support_jaccard,median_support_jaccard,best_transfer_label,max_auc_oriented,max_abs_transfer_corr,related_experiment_ids,high_concordance_fragile_support,stability_label,transfer_label,overall_label,evidence_spearman,support_jaccard,direction_retention_source_support,transfer_auc_oriented,transfer_spearman_corr,target_type,evaluation_category,feature_family_group,dataset_group,dedup_key
ADNI_BASELINE_FS8_CORTICAL_VOLUME_SEX_MALE_FEMALE_ab13739ea5_atomic_roi_rh_parstriangularis,ADNI_BASELINE_FS8_CORTICAL_VOLUME_SEX_MALE_FEMALE_ab13739ea5,atomic_roi,demographic_contrast,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,sex_binary_male_female,age; education; icv,1299,68,rh_parstriangularis,RH,frontal,frontal,,,frontal,higher,t,3.374341333778016,0.2189977076059024,3.374341333778016,0.0007618279282393,0.0037003070800195,"Male is associated with higher rh_parstriangularis cortical regional volume compared with Female, after adjustment for age, education, icv.","Male is associated with higher rh_parstriangularis cortical regional volume compared with Female, after adjustment for age, education, icv.",True,supported,0,insufficient,insufficient,False,False,,,,,not_applicable,,,,False,insufficient,not_applicable,insufficient,,,,,,acquisition_or_demographic_or_pipeline_or_atlas,insufficient,volume,ADNI_baseline,atomic roi|demographic contrast|sex binary male female|volume|rh parstriangularis|higher|male is associated with higher rh parstriangularis cortical regional volume compared with female after adjustment for age education icv
ADNI_BASELINE_FS8_CORTICAL_VOLUME_SEX_MALE_FEMALE_ab13739ea5_atomic_roi_rh_parsorbitalis,ADNI_BASELINE_FS8_CORTICAL_VOLUME_SEX_MALE_FEMALE_ab13739ea5,atomic_roi,demographic_contrast,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,sex_binary_male_female,age; education; icv,1299,68,rh_parsorbitalis,RH,frontal,frontal,,,frontal,higher,t,3.3410371075162417,0.2181550872140272,3.3410371075162417,0.0008584649346328,0.003891707703669,"Male is associated with higher rh_parsorbitalis cortical regional volume compared with Female, after adjustment for age, education, icv.","Male is associated with higher rh_parsorbitalis cortical regional volume compared with Female, after adjustment for age, education, icv.",True,supported,0,insufficient,insufficient,False,False,,,,,not_applicable,,,,False,insufficient,not_applicable,insufficient,,,,,,acquisition_or_demographic_or_pipeline_or_atlas,insufficient,volume,ADNI_baseline,atomic roi|demographic contrast|sex binary male female|volume|rh parsorbitalis|higher|male is associated with higher rh parsorbitalis cortical regional volume compared with female after adjustment for age education icv
ADNI_BASELINE_FS8_CORTICAL_VOLUME_SEX_MALE_FEMALE_ab13739ea5_atomic_roi_rh_isthmuscingulate,ADNI_BASELINE_FS8_CORTICAL_VOLUME_SEX_MALE_FEMALE_ab13739ea5,atomic_roi,demographic_contrast,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,sex_binary_male_female,age; education; icv,1299,68,rh_isthmuscingulate,RH,cingulate,cingulate,,,cingulate,higher,t,3.31887137826472,0.2096812583740006,3.31887137826472,0.0009289624867088,0.0039480905685126,"Male is associated with higher rh_isthmuscingulate cortical regional volume compared with Female, after adjustment for age, education, icv.","Male is associated with higher rh_isthmuscingulate cortical regional volume compared with Female, after adjustment for age, education, icv.",True,supported,0,insufficient,insufficient,False,False,,,,,not_applicable,,,,False,insufficient,not_applicable,insufficient,,,,,,acquisition_or_demographic_or_pipeline_or_atlas,insufficient,volume,ADNI_baseline,atomic roi|demographic contrast|sex binary male female|volume|rh isthmuscingulate|higher|male is associated with higher rh isthmuscingulate cortical regional volume compared with female after adjustment for age education icv
ADNI_BASELINE_FS8_CORTICAL_VOLUME_SEX_MALE_FEMALE_ab13739ea5_atomic_roi_lh_pericalcarine,ADNI_BASELINE_FS8_CORTICAL_VOLUME_SEX_MALE_FEMALE_ab13739ea5,atomic_roi,demographic_contrast,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,sex_binary_male_female,age; education; icv,1299,68,lh_pericalcarine,LH,occipital,occipital,,,occipital,higher,t,3.163784260017302,0.2124008483661491,3.163784260017302,0.0015935657484738,0.0060444852113273,"Male is associated with higher lh_pericalcarine cortical regional volume compared with Female, after adjustment for age, education, icv.","Male is associated with higher lh_pericalcarine cortical regional volume compared with Female, after adjustment for age, education, icv.",True,supported,0,insufficient,insufficient,False,False,,,,,not_applicable,,,,False,insufficient,not_applicable,insufficient,,,,,,acquisition_or_demographic_or_pipeline_or_atlas,insufficient,volume,ADNI_baseline,atomic roi|demographic contrast|sex binary male female|volume|lh pericalcarine|higher|male is associated with higher lh pericalcarine cortical regional volume compared with female after adjustment for age education icv
ADNI_BASELINE_FS8_CORTICAL_VOLUME_SEX_MALE_FEMALE_ab13739ea5_atomic_roi_rh_lingual,ADNI_BASELINE_FS8_CORTICAL_VOLUME_SEX_MALE_FEMALE_ab13739ea5,atomic_roi,demographic_contrast,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,sex_binary_male_female,age; education; icv,1299,68,rh_lingual,RH,occipital,occipital,,,occipital,higher,t,3.1626000918204014,0.2014196681705434,3.1626000918204014,0.0016000107912337,0.0060444852113273,"Male is associated with higher rh_lingual cortical regional volume compared with Female, after adjustment for age, education, icv.","Male is associated with higher rh_lingual cortical regional volume compared with Female, after adjustment for age, education, icv.",True,supported,0,insufficient,insufficient,False,False,,,,,not_applicable,,,,False,insufficient,not_applicable,insufficient,,,,,,acquisition_or_demographic_or_pipeline_or_atlas,insufficient,volume,ADNI_baseline,atomic roi|demographic contrast|sex binary male female|volume|rh lingual|higher|male is associated with higher rh lingual cortical regional volume compared with female after adjustment for age education icv
ADNI_BASELINE_FS8_CORTICAL_VOLUME_SEX_MALE_FEMALE_ab13739ea5_atomic_roi_rh_rostralmiddlefrontal,ADNI_BASELINE_FS8_CORTICAL_VOLUME_SEX_MALE_FEMALE_ab13739ea5,atomic_roi,demographic_contrast,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,sex_binary_male_female,age; education; icv,1299,68,rh_rostralmiddlefrontal,RH,frontal,frontal,,,frontal,higher,t,3.107712248892624,0.185672117649784,3.107712248892624,0.0019264822330184,0.0068947785181712,"Male is associated with higher rh_rostralmiddlefrontal cortical regional volume compared with Female, after adjustment for age, education, icv.","Male is associated with higher rh_rostralmiddlefrontal cortical regional volume compared with Female, after adjustment for age, education, icv.",True,supported,0,insufficient,insufficient,False,False,,,,,not_applicable,,,,False,insufficient,not_applicable,insufficient,,,,,,acquisition_or_demographic_or_pipeline_or_atlas,insufficient,volume,ADNI_baseline,atomic roi|demographic contrast|sex binary male female|volume|rh rostralmiddlefrontal|higher|male is associated with higher rh rostralmiddlefrontal cortical regional volume compared with female after adjustment for age education icv
ADNI_BASELINE_FS8_CORTICAL_VOLUME_SEX_MALE_FEMALE_ab13739ea5_atomic_roi_rh_medialorbitofrontal,ADNI_BASELINE_FS8_CORTICAL_VOLUME_SEX_MALE_FEMALE_ab13739ea5,atomic_roi,demographic_contrast,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,sex_binary_male_female,age; education; icv,1299,68,rh_medialorbitofrontal,RH,frontal,frontal,,,frontal,higher,t,2.9704829429308224,0.182013877108602,2.9704829429308224,0.0030281568395052,0.0102957332543179,"Male is associated with higher rh_medialorbitofrontal cortical regional volume compared with Female, after adjustment for age, education, icv.","Male is associated with higher rh_medialorbitofrontal cortical regional volume compared with Female, after adjustment for age, education, icv.",True,supported,0,insufficient,insufficient,False,False,,,,,not_applicable,,,,False,insufficient,not_applicable,insufficient,,,,,,acquisition_or_demographic_or_pipeline_or_atlas,insufficient,volume,ADNI_baseline,atomic roi|demographic contrast|sex binary male female|volume|rh medialorbitofrontal|higher|male is associated with higher rh medialorbitofrontal cortical regional volume compared with female after adjustment for age education icv
ADNI_BASELINE_FS8_CORTICAL_VOLUME_SEX_MALE_FEMALE_ab13739ea5_atomic_roi_rh_inferiorparietal,ADNI_BASELINE_FS8_CORTICAL_VOLUME_SEX_MALE_FEMALE_ab13739ea5,atomic_roi,demographic_contrast,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,sex_binary_male_female,age; education; icv,1299,68,rh_inferiorparietal,RH,parietal,parietal,,,parietal,higher,t,2.7599440397559096,0.1754915495582622,2.7599440397559096,0.0058627028472445,0.0189839901720299,"Male is associated with higher rh_inferiorparietal cortical regional volume compared with Female, after adjustment for age, education, icv.","Male is associated with higher rh_inferiorparietal cortical regional volume compared with Female, after adjustment for age, education, icv.",True,supported,0,insufficient,insufficient,False,False,,,,,not_applicable,,,,False,insufficient,not_applicable,insufficient,,,,,,acquisition_or_demographic_or_pipeline_or_atlas,insufficient,volume,ADNI_baseline,atomic roi|demographic contrast|sex binary male female|volume|rh inferiorparietal|higher|male is associated with higher rh inferiorparietal cortical regional volume compared with female after adjustment for age education icv
ADNI_BASELINE_FS8_CORTICAL_VOLUME_SEX_MALE_FEMALE_ab13739ea5_atomic_roi_rh_middletemporal,ADNI_BASELINE_FS8_CORTICAL_VOLUME_SEX_MALE_FEMALE_ab13739ea5,atomic_roi,demographic_contrast,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,sex_binary_male_female,age; education; icv,1299,68,rh_middletemporal,RH,temporal,temporal,,,temporal,higher,t,2.72338320265605,0.1699868471530399,2.72338320265605,0.0065485989322237,0.0199228249328541,"Male is associated with higher rh_middletemporal cortical regional volume compared with Female, after adjustment for age, education, icv.","Male is associated with higher rh_middletemporal cortical regional volume compared with Female, after adjustment for age, education, icv.",True,supported,0,insufficient,insufficient,False,False,,,,,not_applicable,,,,False,insufficient,not_applicable,insufficient,,,,,,acquisition_or_demographic_or_pipeline_or_atlas,insufficient,volume,ADNI_baseline,atomic roi|demographic contrast|sex binary male female|volume|rh middletemporal|higher|male is associated with higher rh middletemporal cortical regional volume compared with female after adjustment for age education icv
ADNI_BASELINE_FS8_CORTICAL_VOLUME_SEX_MALE_FEMALE_ab13739ea5_atomic_roi_rh_temporalpole,ADNI_BASELINE_FS8_CORTICAL_VOLUME_SEX_MALE_FEMALE_ab13739ea5,atomic_roi,demographic_contrast,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,sex_binary_male_female,age; education; icv,1299,68,rh_temporalpole,RH,temporal,temporal,,,temporal,higher,t,2.701669306217665,0.1823438743100364,2.701669306217665,0.006989373004909,0.0199228249328541,"Male is associated with higher rh_temporalpole cortical regional volume compared with Female, after adjustment for age, education, icv.","Male is associated with higher rh_temporalpole cortical regional volume compared with Female, after adjustment for age, education, icv.",True,supported,0,insufficient,insufficient,False,False,,,,,not_applicable,,,,False,insufficient,not_applicable,insufficient,,,,,,acquisition_or_demographic_or_pipeline_or_atlas,insufficient,volume,ADNI_baseline,atomic roi|demographic contrast|sex binary male female|volume|rh temporalpole|higher|male is associated with higher rh temporalpole cortical regional volume compared with female after adjustment for age education icv
ADNI_BASELINE_FS8_CORTICAL_VOLUME_SEX_MALE_FEMALE_ab13739ea5_atomic_roi_lh_lingual,ADNI_BASELINE_FS8_CORTICAL_VOLUME_SEX_MALE_FEMALE_ab13739ea5,atomic_roi,demographic_contrast,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,sex_binary_male_female,age; education; icv,1299,68,lh_lingual,LH,occipital,occipital,,,occipital,higher,t,2.6996549527028355,0.1728383006867274,2.6996549527028355,0.0070315852704191,0.0199228249328541,"Male is associated with higher lh_lingual cortical regional volume compared with Female, after adjustment for age, education, icv.","Male is associated with higher lh_lingual cortical regional volume compared with Female, after adjustment for age, education, icv.",True,supported,0,insufficient,insufficient,False,False,,,,,not_applicable,,,,False,insufficient,not_applicable,insufficient,,,,,,acquisition_or_demographic_or_pipeline_or_atlas,insufficient,volume,ADNI_baseline,atomic roi|demographic contrast|sex binary male female|volume|lh lingual|higher|male is associated with higher lh lingual cortical regional volume compared with female after adjustment for age education icv
ADNI_BASELINE_FS8_CORTICAL_VOLUME_SEX_MALE_FEMALE_ab13739ea5_atomic_roi_lh_medialorbitofrontal,ADNI_BASELINE_FS8_CORTICAL_VOLUME_SEX_MALE_FEMALE_ab13739ea5,atomic_roi,demographic_contrast,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,sex_binary_male_female,age; education; icv,1299,68,lh_medialorbitofrontal,LH,frontal,frontal,,,frontal,higher,t,2.5662510499893587,0.1562078127645321,2.5662510499893587,0.0103921599999999,0.0278464471530967,"Male is associated with higher lh_medialorbitofrontal cortical regional volume compared with Female, after adjustment for age, education, icv.","Male is associated with higher lh_medialorbitofrontal cortical regional volume compared with Female, after adjustment for age, education, icv.",True,supported,0,insufficient,insufficient,False,False,,,,,not_applicable,,,,False,insufficient,not_applicable,insufficient,,,,,,acquisition_or_demographic_or_pipeline_or_atlas,insufficient,volume,ADNI_baseline,atomic roi|demographic contrast|sex binary male female|volume|lh medialorbitofrontal|higher|male is associated with higher lh medialorbitofrontal cortical regional volume compared with female after adjustment for age education icv
ADNI_BASELINE_FS8_CORTICAL_VOLUME_SEX_MALE_FEMALE_ab13739ea5_atomic_roi_lh_rostralmiddlefrontal,ADNI_BASELINE_FS8_CORTICAL_VOLUME_SEX_MALE_FEMALE_ab13739ea5,atomic_roi,demographic_contrast,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,sex_binary_male_female,age; education; icv,1299,68,lh_rostralmiddlefrontal,LH,frontal,frontal,,,frontal,higher,t,2.5577878692176266,0.1532914533004531,2.5577878692176266,0.0106471709703017,0.0278464471530967,"Male is associated with higher lh_rostralmiddlefrontal cortical regional volume compared with Female, after adjustment for age, education, icv.","Male is associated with higher lh_rostralmiddlefrontal cortical regional volume compared with Female, after adjustment for age, education, icv.",True,supported,0,insufficient,insufficient,False,False,,,,,not_applicable,,,,False,insufficient,not_applicable,insufficient,,,,,,acquisition_or_demographic_or_pipeline_or_atlas,insufficient,volume,ADNI_baseline,atomic roi|demographic contrast|sex binary male female|volume|lh rostralmiddlefrontal|higher|male is associated with higher lh rostralmiddlefrontal cortical regional volume compared with female after adjustment for age education icv
ADNI_BASELINE_FS8_CORTICAL_VOLUME_SEX_MALE_FEMALE_ab13739ea5_atomic_roi_lh_insula,ADNI_BASELINE_FS8_CORTICAL_VOLUME_SEX_MALE_FEMALE_ab13739ea5,atomic_roi,demographic_contrast,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,sex_binary_male_female,age; education; icv,1299,68,lh_insula,LH,insula,insula,,,insula,higher,t,2.481368083472308,0.1543573868539664,2.481368083472308,0.0132141392810466,0.0331814641895852,"Male is associated with higher lh_insula cortical regional volume compared with Female, after adjustment for age, education, icv.","Male is associated with higher lh_insula cortical regional volume compared with Female, after adjustment for age, education, icv.",True,supported,0,insufficient,insufficient,False,False,,,,,not_applicable,,,,False,insufficient,not_applicable,insufficient,,,,,,acquisition_or_demographic_or_pipeline_or_atlas,insufficient,volume,ADNI_baseline,atomic roi|demographic contrast|sex binary male female|volume|lh insula|higher|male is associated with higher lh insula cortical regional volume compared with female after adjustment for age education icv
ADNI_BASELINE_FS8_CORTICAL_VOLUME_SEX_MALE_FEMALE_ab13739ea5_atomic_roi_rh_lateralorbitofrontal,ADNI_BASELINE_FS8_CORTICAL_VOLUME_SEX_MALE_FEMALE_ab13739ea5,atomic_roi,demographic_contrast,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,sex_binary_male_female,age; education; icv,1299,68,rh_lateralorbitofrontal,RH,frontal,frontal,,,frontal,higher,t,2.469382725296602,0.1483996618305174,2.469382725296602,0.0136629558427703,0.0331814641895852,"Male is associated with higher rh_lateralorbitofrontal cortical regional volume compared with Female, after adjustment for age, education, icv.","Male is associated with higher rh_lateralorbitofrontal cortical regional volume compared with Female, after adjustment for age, education, icv.",True,supported,0,insufficient,insufficient,False,False,,,,,not_applicable,,,,False,insufficient,not_applicable,insufficient,,,,,,acquisition_or_demographic_or_pipeline_or_atlas,insufficient,volume,ADNI_baseline,atomic roi|demographic contrast|sex binary male female|volume|rh lateralorbitofrontal|higher|male is associated with higher rh lateralorbitofrontal cortical regional volume compared with female after adjustment for age education icv
